	ROC_8_40
0.000311929	0.583000
0.000314877	0.584000
0.000315368	0.585000
0.000317333	0.586000
0.000319298	0.587000
0.000319789	0.589000
0.000320771	0.590000
0.000322245	0.592000
0.000322736	0.595000
0.000325192	0.596000
0.000326666	0.597000
0.00032814	0.598000
0.000329613	0.604000
0.000330105	0.606000
0.000330596	0.607000
0.000331578	0.608000
0.000332561	0.609000
0.000334034	0.614000
0.000335017	0.615000
0.000339438	0.618000
0.000341403	0.620000
0.000342877	0.621000
0.000343368	0.622000
0.000343859	0.623000
0.000346806	0.624000
0.000348771	0.626000
0.000351227	0.627000
0.00035221	0.629000
0.00035614	0.631000
0.000357122	0.632000
0.00036007	0.633000
0.000363999	0.634000
0.000364982	0.635000
0.000365964	0.636000
0.000366947	0.638000
0.000367438	0.639000
0.000369894	0.640000
0.000370385	0.641000
0.000370877	0.642000
0.000376771	0.644000
0.000377262	0.645000
0.000379227	0.649000
0.000381684	0.650000
0.000383157	0.651000
0.00038414	0.652000
0.000384631	0.653000
0.000385122	0.654000
0.000385613	0.655000
0.000387578	0.659000
0.000390034	0.660000
0.000393964	0.661000
0.000395929	0.662000
0.000399859	0.663000
0.00040035	0.664000
0.000401824	0.667000
0.000402315	0.668000
0.000404771	0.669000
0.000407227	0.671000
0.000407719	0.672000
0.000409192	0.674000
0.000409683	0.675000
0.000410175	0.676000
0.000410666	0.677000
0.000411157	0.678000
0.000417543	0.679000
0.000419999	0.680000
0.00042049	0.681000
0.000420982	0.682000
0.000422455	0.684000
0.000426876	0.685000
0.000429824	0.687000
0.000430806	0.688000
0.000431297	0.689000
0.000434245	0.692000
0.000434736	0.693000
0.000436701	0.694000
0.000438175	0.695000
0.000439648	0.696000
0.000445543	0.697000
0.000446034	0.698000
0.000448982	0.699000
0.000449473	0.700000
0.000450455	0.701000
0.000450947	0.702000
0.000451438	0.703000
0.000451929	0.704000
0.000454385	0.705000
0.000455368	0.706000
0.000455859	0.707000
0.00045635	0.708000
0.000457824	0.709000
0.000458806	0.710000
0.000459297	0.713000
0.000463227	0.714000
0.00046421	0.715000
0.000465192	0.716000
0.000466666	0.718000
0.000469613	0.719000
0.000470104	0.720000
0.000472069	0.721000
0.000473052	0.722000
0.000474525	0.724000
0.000475508	0.725000
0.000477964	0.726000
0.000478455	0.727000
0.000481894	0.728000
0.00048435	0.729000
0.000485332	0.730000
0.000485824	0.731000
0.000486806	0.734000
0.00048828	0.735000
0.000489753	0.736000
0.000499578	0.737000
0.000502525	0.738000
0.000504982	0.739000
0.000505473	0.741000
0.000507929	0.742000
0.00051235	0.743000
0.000515297	0.744000
0.000519718	0.745000
0.000520701	0.746000
0.000521683	0.747000
0.000522174	0.748000
0.000527087	0.749000
0.000529052	0.750000
0.000533964	0.751000
0.000535929	0.752000
0.00053642	0.753000
0.000536911	0.754000
0.000539859	0.755000
0.000545262	0.756000
0.000546245	0.757000
0.000546736	0.758000
0.000547718	0.759000
0.00054821	0.760000
0.000549192	0.761000
0.000555578	0.762000
0.000559017	0.763000
0.000560981	0.765000
0.000562946	0.766000
0.000563929	0.768000
0.00056442	0.769000
0.000568841	0.770000
0.000569332	0.771000
0.000570806	0.772000
0.000574245	0.774000
0.000574736	0.775000
0.000576701	0.776000
0.000580631	0.777000
0.000581613	0.779000
0.000583087	0.780000
0.000587016	0.781000
0.00058849	0.782000
0.000589964	0.783000
0.000592911	0.784000
0.000595859	0.785000
0.000597332	0.786000
0.000600771	0.787000
0.000603718	0.788000
0.000605192	0.789000
0.000606174	0.791000
0.000607648	0.792000
0.000611578	0.793000
0.000614525	0.794000
0.000619929	0.795000
0.000621894	0.796000
0.000629262	0.797000
0.000634174	0.798000
0.000641543	0.799000
0.000644981	0.800000
0.000646455	0.801000
0.000654315	0.802000
0.000655297	0.803000
0.00065628	0.804000
0.000661192	0.805000
0.000663648	0.806000
0.000669543	0.807000
0.000671508	0.808000
0.000673472	0.809000
0.000674946	0.811000
0.000675929	0.813000
0.000681332	0.814000
0.000681823	0.815000
0.000682315	0.816000
0.000690174	0.817000
0.000699016	0.818000
0.000703437	0.819000
0.000706876	0.820000
0.000710314	0.821000
0.000715227	0.822000
0.000723578	0.823000
0.000734876	0.824000
0.00073635	0.825000
0.000739788	0.826000
0.000743227	0.827000
0.000743718	0.828000
0.000746665	0.829000
0.000755016	0.830000
0.00075649	0.831000
0.000764349	0.832000
0.000765823	0.833000
0.000770735	0.834000
0.000775648	0.835000
0.000781542	0.836000
0.000783507	0.837000
0.000792841	0.839000
0.0008007	0.841000
0.000803648	0.842000
0.000808069	0.843000
0.000812981	0.844000
0.000819367	0.845000
0.000821823	0.846000
0.000822314	0.847000
0.000822806	0.848000
0.00082477	0.849000
0.000825753	0.850000
0.000840981	0.851000
0.000842455	0.852000
0.000843437	0.853000
0.000848841	0.854000
0.000855227	0.855000
0.00086063	0.856000
0.000864069	0.857000
0.000880279	0.858000
0.000887648	0.859000
0.000888139	0.860000
0.00089256	0.861000
0.000911226	0.862000
0.000913683	0.863000
0.000915156	0.864000
0.00092449	0.865000
0.000929402	0.866000
0.000932349	0.867000
0.000936279	0.868000
0.000951507	0.870000
0.000954454	0.871000
0.000967718	0.872000
0.000975086	0.874000
0.000975577	0.875000
0.00097656	0.876000
0.000978033	0.877000
0.000988349	0.878000
0.000995226	0.879000
0.001	0.880000
